,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
1931,2313,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
1932,2314,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
1933,2315,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
1934,2318,188,LowSeason,[4-7],Standard,[160-260],[2-2],True
1935,2319,278,LowSeason,[4-7],Standard,[160-260],[3-4],False
1936,2321,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
1937,50,102,LowSeason,[4-7],Nonref,[160-260],[5-inf],True
1938,2322,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
1939,2323,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
1940,2325,267,LowSeason,[2-3],Standard,[260-360],[3-4],False
1941,2326,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
1942,2327,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
1943,2328,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
1944,2329,267,LowSeason,[2-3],Standard,[260-360],[3-4],False
1945,2330,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
1946,2331,229,LowSeason,[2-3],Standard,[160-260],[2-2],False
1947,2332,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1948,2333,147,OffSeason,[2-3],Nonref,[0-160],[2-2],False
1949,2334,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
1950,2335,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
1951,2336,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
1952,2337,229,LowSeason,[2-3],Standard,[160-260],[2-2],False
1953,2338,89,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
1954,2339,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
1955,2340,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
1956,2341,87,OffSeason,[2-3],Nonref,[260-360],[3-4],True
1957,2342,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
1958,2343,82,OffSeason,[4-7],Standard,[0-160],[2-2],True
1959,2344,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
1960,2345,239,LowSeason,[2-3],Standard,[160-260],[3-4],False
1961,2346,239,LowSeason,[2-3],Standard,[160-260],[3-4],False
1962,2347,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
1963,2348,239,LowSeason,[2-3],Standard,[160-260],[3-4],False
1964,2349,171,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
1965,2350,269,LowSeason,[4-7],Standard,[160-260],[2-2],False
1966,2351,278,LowSeason,[4-7],Standard,[160-260],[3-4],False
1967,2352,219,OffSeason,[2-3],Nonref,[0-160],[1-1],False
1968,2353,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
1969,2354,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
1970,2355,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
1971,2356,56,OffSeason,[4-7],Nonref,[160-260],[2-2],False
1972,2357,284,LowSeason,[0-1],Standard,[160-260],[2-2],False
1973,2358,207,HighSeason,[2-3],Standard,[160-260],[5-inf],True
1974,2359,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
1975,2361,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
1976,2362,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
1977,2087,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
1978,2364,217,LowSeason,[8-inf],Nonref,[160-260],[3-4],True
1979,2365,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
1980,2366,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
1981,2367,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
1982,1736,83,HighSeason,[2-3],Nonref,[160-260],[3-4],False
1983,2370,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1984,2370,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1985,2371,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
1986,2372,285,HighSeason,[2-3],Standard,[160-260],[5-inf],False
1987,2373,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
1988,2374,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
1989,2375,285,HighSeason,[2-3],Standard,[160-260],[5-inf],False
1990,2376,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
1991,2377,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
1992,2379,101,LowSeason,[4-7],Standard,[260-360],[5-inf],True
1993,2380,220,HighSeason,[4-7],Nonref,[160-260],[3-4],False
1994,2381,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
1995,2382,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
1996,2383,102,LowSeason,[4-7],Nonref,[160-260],[5-inf],True
1997,2384,264,LowSeason,[2-3],Nonref,[160-260],[2-2],False
1998,2385,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
1999,2386,220,HighSeason,[4-7],Nonref,[160-260],[3-4],False
2000,2387,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
2001,2389,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
2002,2390,286,LowSeason,[4-7],Standard,[260-360],[3-4],False
2003,706,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2004,2392,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2005,2393,264,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2006,2394,83,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2007,2395,253,LowSeason,[4-7],Nonref,[160-260],[3-4],False
2008,1844,217,LowSeason,[8-inf],Nonref,[160-260],[3-4],True
2009,2396,200,HighSeason,[2-3],Standard,[260-360],[5-inf],True
2010,2397,89,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
2011,2398,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
2012,2400,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
2013,2400,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
2014,2401,176,HighSeason,[4-7],Standard,[260-360],[5-inf],False
2015,2403,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2016,2404,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
2017,2405,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2018,2406,255,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
2019,2407,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2020,2409,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
2021,2410,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2022,2411,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2023,2412,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2024,2413,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2025,2414,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2026,2415,229,LowSeason,[2-3],Standard,[160-260],[2-2],False
2027,2416,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2028,2417,287,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
2029,2418,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2030,2419,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
2031,2420,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2032,2421,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2033,2422,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2034,2424,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2035,2425,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2036,2426,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2037,2427,288,LowSeason,[2-3],Nonref,[0-160],[2-2],True
2038,2428,200,HighSeason,[2-3],Standard,[260-360],[5-inf],True
2039,2429,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2040,2430,278,LowSeason,[4-7],Standard,[160-260],[3-4],False
2041,2431,217,LowSeason,[8-inf],Nonref,[160-260],[3-4],True
2042,2432,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2043,2433,288,LowSeason,[2-3],Nonref,[0-160],[2-2],True
2044,2434,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2045,2356,280,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
2046,2435,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2047,2436,239,LowSeason,[2-3],Standard,[160-260],[3-4],False
2048,2437,268,LowSeason,[4-7],Nonref,[160-260],[2-2],False
2049,2438,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2050,2439,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2051,2440,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2052,2441,288,LowSeason,[2-3],Nonref,[0-160],[2-2],True
2053,2442,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2054,2443,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2055,2444,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
2056,2445,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2057,2446,289,LowSeason,[2-3],Nonref,[260-360],[3-4],True
2058,2447,229,LowSeason,[2-3],Standard,[160-260],[2-2],False
2059,2448,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
2060,2449,290,LowSeason,[0-1],Standard,[260-360],[3-4],False
2061,2261,291,LowSeason,[2-3],Standard,[160-260],[1-1],False
2062,2450,200,HighSeason,[2-3],Standard,[260-360],[5-inf],True
2063,2451,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2064,2452,289,LowSeason,[2-3],Nonref,[260-360],[3-4],True
2065,2454,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2066,2455,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2067,2456,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2068,2457,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
2069,2458,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
2070,2459,115,LowSeason,[4-7],Nonref,[160-260],[2-2],True
2071,706,292,LowSeason,[0-1],Standard,[160-260],[3-4],True
2072,706,241,LowSeason,[0-1],Standard,[160-260],[3-4],False
2073,2460,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
2074,2461,288,LowSeason,[2-3],Nonref,[0-160],[2-2],True
2075,2462,264,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2076,98,135,OffSeason,[8-inf],Nonref,[160-260],[2-2],True
2077,2463,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2078,2464,167,HighSeason,[4-7],Nonref,[260-360],[3-4],True
2079,2465,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2080,2466,244,LowSeason,[2-3],Nonref,[260-360],[3-4],False
2081,2467,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
2082,2468,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2083,2469,115,LowSeason,[4-7],Nonref,[160-260],[2-2],True
2084,2470,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2085,2471,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2086,2472,227,OffSeason,[4-7],Nonref,[160-260],[5-inf],True
2087,2473,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2088,2474,186,HighSeason,[2-3],Nonref,[260-360],[3-4],True
2089,2476,264,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2090,2477,230,HighSeason,[4-7],Standard,[160-260],[3-4],False
2091,2478,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2092,2479,89,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
2093,2480,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2094,2481,172,HighSeason,[2-3],Nonref,[160-260],[2-2],False
2095,2482,293,LowSeason,[2-3],Nonref,[0-160],[1-1],False
2096,2483,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
2097,2484,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
2098,2485,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2099,2486,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2100,2488,83,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2101,2489,294,LowSeason,[4-7],Nonref,[0-160],[2-2],True
2102,2490,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2103,2492,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2104,2493,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2105,2494,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
2106,2495,287,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
2107,2496,268,LowSeason,[4-7],Nonref,[160-260],[2-2],False
2108,2497,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2109,2498,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2110,2499,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
2111,2500,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
2112,2501,295,HighSeason,[8-inf],Nonref,[160-260],[1-1],True
2113,2502,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
2114,2503,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2115,2504,264,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2116,2505,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
2117,2506,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2118,2261,174,LowSeason,[2-3],Standard,[260-360],[5-inf],False
2119,2507,264,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2120,2508,115,LowSeason,[4-7],Nonref,[160-260],[2-2],True
2121,2509,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2122,2511,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2123,2512,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
2124,2513,220,HighSeason,[4-7],Nonref,[160-260],[3-4],False
2125,1264,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2126,2514,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2127,2515,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2128,2516,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2129,2517,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
2130,2518,102,LowSeason,[4-7],Nonref,[160-260],[5-inf],True
2131,2519,296,HighSeason,[2-3],Standard,[260-360],[3-4],False
2132,2520,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2133,2521,297,LowSeason,[2-3],Nonref,[0-160],[2-2],False
2134,2523,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
2135,1287,298,LowSeason,[4-7],Nonref,[160-260],[1-1],True
2136,2525,229,LowSeason,[2-3],Standard,[160-260],[2-2],False
2137,2526,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2138,2527,299,LowSeason,[0-1],Nonref,[160-260],[2-2],False
2139,2528,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
2140,2529,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
2141,2530,264,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2142,2531,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2143,2532,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2144,2533,285,HighSeason,[2-3],Standard,[160-260],[5-inf],False
2145,2534,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
2146,2535,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2147,2536,244,LowSeason,[2-3],Nonref,[260-360],[3-4],False
2148,2537,172,HighSeason,[2-3],Nonref,[160-260],[2-2],False
2149,2538,140,HighSeason,[4-7],Standard,[260-360],[3-4],True
2150,2539,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2151,2540,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
2152,2541,253,LowSeason,[4-7],Nonref,[160-260],[3-4],False
2153,2542,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2154,2544,188,LowSeason,[4-7],Standard,[160-260],[2-2],True
2155,2545,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2156,2546,250,LowSeason,[2-3],Standard,[260-360],[3-4],True
2157,2547,300,LowSeason,[0-1],Nonref,[260-360],[3-4],False
2158,2548,229,LowSeason,[2-3],Standard,[160-260],[2-2],False
2159,2549,301,LowSeason,[0-1],Standard,[160-260],[5-inf],True
2160,2550,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2161,2551,256,HighSeason,[4-7],Standard,[160-260],[5-inf],True
2162,2552,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2163,2553,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2164,2554,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2165,2555,302,LowSeason,[0-1],Nonref,[160-260],[2-2],True
2166,2556,285,HighSeason,[2-3],Standard,[160-260],[5-inf],False
2167,2557,170,LowSeason,[4-7],Nonref,[260-360],[5-inf],True
2168,2558,280,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
2169,2559,287,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
2170,2560,288,LowSeason,[2-3],Nonref,[0-160],[2-2],True
2171,2561,303,HighSeason,[8-inf],Nonref,[260-360],[5-inf],True
2172,2562,304,LowSeason,[2-3],Nonref,[260-360],[2-2],True
2173,2503,305,LowSeason,[0-1],Nonref,[160-260],[3-4],False
2174,2563,304,LowSeason,[2-3],Nonref,[260-360],[2-2],True
2175,2564,255,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
2176,2565,75,OffSeason,[4-7],Nonref,[0-160],[2-2],True
2177,2566,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2178,2567,276,LowSeason,[0-1],Nonref,[160-260],[3-4],True
2179,2568,302,LowSeason,[0-1],Nonref,[160-260],[2-2],True
2180,2569,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
2181,2570,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2182,2570,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2183,2571,289,LowSeason,[2-3],Nonref,[260-360],[3-4],True
2184,2572,299,LowSeason,[0-1],Nonref,[160-260],[2-2],False
2185,2573,172,HighSeason,[2-3],Nonref,[160-260],[2-2],False
2186,2574,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2187,2575,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2188,2576,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2189,2577,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2190,2579,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2191,2580,287,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
2192,2581,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2193,2582,80,HighSeason,[4-7],Nonref,[0-160],[2-2],True
2194,2583,287,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
2195,2584,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2196,2585,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
2197,2586,255,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
2198,2587,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
2199,2588,281,HighSeason,[4-7],Standard,[160-260],[2-2],False
2200,2589,268,LowSeason,[4-7],Nonref,[160-260],[2-2],False
2201,2590,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2202,2591,207,HighSeason,[2-3],Standard,[160-260],[5-inf],True
2203,2592,306,LowSeason,[0-1],Nonref,[0-160],[2-2],False
2204,2593,115,LowSeason,[4-7],Nonref,[160-260],[2-2],True
2205,2594,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2206,2595,253,LowSeason,[4-7],Nonref,[160-260],[3-4],False
2207,2596,302,LowSeason,[0-1],Nonref,[160-260],[2-2],True
2208,2597,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
2209,2598,230,HighSeason,[4-7],Standard,[160-260],[3-4],False
2210,2599,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2211,2600,81,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
2212,2601,297,LowSeason,[2-3],Nonref,[0-160],[2-2],False
2213,2602,276,LowSeason,[0-1],Nonref,[160-260],[3-4],True
2214,2604,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
2215,2605,261,LowSeason,[4-7],Nonref,[160-260],[5-inf],False
2216,2606,191,LowSeason,[4-7],Standard,[160-260],[1-1],True
2217,2607,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2218,2608,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2219,2609,276,LowSeason,[0-1],Nonref,[160-260],[3-4],True
2220,2610,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
2221,2611,287,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
2222,1128,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2223,2612,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2224,2614,86,LowSeason,[4-7],Standard,[0-160],[2-2],True
2225,2616,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2226,2617,83,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2227,1664,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2228,2201,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
2229,2619,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2230,2620,244,LowSeason,[2-3],Nonref,[260-360],[3-4],False
2231,2621,244,LowSeason,[2-3],Nonref,[260-360],[3-4],False
2232,2622,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2233,2623,174,LowSeason,[2-3],Standard,[260-360],[5-inf],False
2234,2624,239,LowSeason,[2-3],Standard,[160-260],[3-4],False
2235,2625,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2236,2626,307,HighSeason,[4-7],Nonref,[160-260],[1-1],True
2237,2627,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2238,2628,287,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
2239,2629,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2240,2630,276,LowSeason,[0-1],Nonref,[160-260],[3-4],True
2241,2631,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
2242,2632,264,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2243,2633,188,LowSeason,[4-7],Standard,[160-260],[2-2],True
2244,2634,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2245,2636,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2246,2637,172,HighSeason,[2-3],Nonref,[160-260],[2-2],False
2247,2638,229,LowSeason,[2-3],Standard,[160-260],[2-2],False
2248,2639,89,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
2249,2640,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2250,2641,305,LowSeason,[0-1],Nonref,[160-260],[3-4],False
2251,2642,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
2252,2643,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2253,2644,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2254,2645,239,LowSeason,[2-3],Standard,[160-260],[3-4],False
2255,2646,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2256,2647,74,HighSeason,[8-inf],Nonref,[160-260],[3-4],True
2257,2648,35,OffSeason,[2-3],Standard,[260-360],[3-4],False
2258,1933,200,HighSeason,[2-3],Standard,[260-360],[5-inf],True
2259,2649,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
2260,2651,305,LowSeason,[0-1],Nonref,[160-260],[3-4],False
2261,2652,209,HighSeason,[2-3],Standard,[260-360],[5-inf],False
2262,2653,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
2263,2655,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2264,2656,271,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
2265,2657,264,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2266,2658,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2267,2659,244,LowSeason,[2-3],Nonref,[260-360],[3-4],False
2268,2660,207,HighSeason,[2-3],Standard,[160-260],[5-inf],True
2269,2661,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2270,2662,264,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2271,2663,199,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2272,2664,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2273,2664,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2274,2665,98,HighSeason,[4-7],Standard,[260-360],[5-inf],True
2275,2666,308,LowSeason,[0-1],Standard,[160-260],[5-inf],False
2276,2667,276,LowSeason,[0-1],Nonref,[160-260],[3-4],True
2277,2668,98,HighSeason,[4-7],Standard,[260-360],[5-inf],True
2278,2669,287,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
2279,2670,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
2280,2249,309,LowSeason,[0-1],Standard,[260-360],[3-4],True
2281,2671,264,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2282,2672,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
2283,2673,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2284,2674,305,LowSeason,[0-1],Nonref,[160-260],[3-4],False
2285,1178,239,LowSeason,[2-3],Standard,[160-260],[3-4],False
2286,2675,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2287,2675,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2288,2676,291,LowSeason,[2-3],Standard,[160-260],[1-1],False
2289,2677,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2290,2678,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
2291,2679,276,LowSeason,[0-1],Nonref,[160-260],[3-4],True
2292,2680,157,LowSeason,[2-3],Standard,[160-260],[2-2],True
2293,2681,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2294,2682,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2295,2683,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2296,2684,259,HighSeason,[4-7],Standard,[0-160],[2-2],True
2297,2685,157,LowSeason,[2-3],Standard,[160-260],[2-2],True
2298,2686,210,LowSeason,[2-3],Nonref,[160-260],[1-1],False
2299,2687,83,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2300,1818,310,LowSeason,[0-1],Nonref,[160-260],[1-1],False
2301,2688,250,LowSeason,[2-3],Standard,[260-360],[3-4],True
2302,2689,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2303,2691,235,LowSeason,[2-3],Nonref,[160-260],[3-4],False
